133115,,0,1,8,8,,,,,,,,,,,,,,,,,,
133116,,34787,47933,58509,58799,,,,,,,,,,,,,,,,,,
133117,,596,615,615,615,,,,,,,,,,,,,,,,,,
133119,,3840,5030,6248,6395,,,,,,,,,,,,,,,,,,
133120,,8763,15905,16426,16440,,,,,,,,,,,,,,,,,,
133121,,71,269,269,269,,,,,,,,,,,,,,,,,,
133124,,153,198,198,198,,,,,,,,,,,,,,,,,,
133128,,2396,2781,2867,2867,,,,,,,,,,,,,,,,,,
133132,,0,13,13,13,,,,,,,,,,,,,,,,,,
133135,,307,307,322,322,,,,,,,,,,,,,,,,,,
133138,,0,30,94,94,,,,,,,,,,,,,,,,,,
133140,,0,15,42,42,,,,,,,,,,,,,,,,,,
133146,,2644,4638,5558,5558,,,,,,,,,,,,,,,,,,
133158,,0,3,5,5,,,,,,,,,,,,,,,,,,
133163,,0,36,47,47,,,,,,,,,,,,,,,,,,
133188,,0,4,4,13,,,,,,,,,,,,,,,,,,
133193,,0,28,28,28,,,,,,,,,,,,,,,,,,
133194,,0,11,11,11,,,,,,,,,,,,,,,,,,
133198,,0,62,68,68,,,,,,,,,,,,,,,,,,
133200,,0,15,15,15,,,,,,,,,,,,,,,,,,
133201,,0,24,24,24,,,,,,,,,,,,,,,,,,
133202,,0,22,22,22,,,,,,,,,,,,,,,,,,
134001,,1744,2924,3295,3295,,,,,,,,,,,,,,,,,,
134002,,0,0,44,64,,,,,,,,,,,,,,,,,,
134003,,0,597,597,597,,,,,,,,,,,,,,,,,,
134004,,90,494,494,494,,,,,,,,,,,,,,,,,,
134005,,566,913,913,913,,,,,,,,,,,,,,,,,,
134007,,1125,1675,1716,1716,,,,,,,,,,,,,,,,,,
134008,,0,12,20,20,,,,,,,,,,,,,,,,,,
134009,,816,2815,3007,3018,,,,,,,,,,,,,,,,,,
134010,,0,34,34,34,,,,,,,,,,,,,,,,,,
134011,,63,65,65,65,,,,,,,,,,,,,,,,,,
134012,,0,233,233,233,,,,,,,,,,,,,,,,,,
134013,,4673,9743,10699,10702,,,,,,,,,,,,,,,,,,
134014,,3,3,3,3,,,,,,,,,,,,,,,,,,
134015,,22,375,375,375,,,,,,,,,,,,,,,,,,
134016,,3842,4579,4918,4918,,,,,,,,,,,,,,,,,,
134017,,25,145,145,145,,,,,,,,,,,,,,,,,,
134018,,6029,12727,13011,13080,,,,,,,,,,,,,,,,,,
134019,,604,1017,1146,1146,,,,,,,,,,,,,,,,,,
134020,,7379,9514,9758,9758,,,,,,,,,,,,,,,,,,
134021,,68,68,92,92,,,,,,,,,,,,,,,,,,
134022,,26,1328,1423,1423,,,,,,,,,,,,,,,,,,
134023,,0,0,32,32,,,,,,,,,,,,,,,,,,
134024,,10641,14743,16425,16832,,,,,,,,,,,,,,,,,,
134025,,242,1747,2187,2202,,,,,,,,,,,,,,,,,,
134026,,2377,4853,7714,7742,,,,,,,,,,,,,,,,,,
134027,,2366,5467,7650,7754,,,,,,,,,,,,,,,,,,
134031,,67,961,977,977,,,,,,,,,,,,,,,,,,
134032,,3555,11272,12845,13089,,,,,,,,,,,,,,,,,,
134033,,5638,6736,10153,10466,,,,,,,,,,,,,,,,,,
134034,,4445,8083,8977,9066,,,,,,,,,,,,,,,,,,
134035,,158,1788,3095,3122,,,,,,,,,,,,,,,,,,
134036,,885,1355,3402,3752,,,,,,,,,,,,,,,,,,
134038,,3474,9861,12129,12285,,,,,,,,,,,,,,,,,,
134039,,1576,4007,4562,4642,,,,,,,,,,,,,,,,,,
134040,,56,56,56,56,,,,,,,,,,,,,,,,,,
134041,,6889,7379,8945,9250,,,,,,,,,,,,,,,,,,
134042,,4024,9182,9845,9845,,,,,,,,,,,,,,,,,,
134043,,4802,5580,5977,6322,,,,,,,,,,,,,,,,,,
134044,,2698,2737,3210,3210,,,,,,,,,,,,,,,,,,
134045,,18,3187,3246,3246,,,,,,,,,,,,,,,,,,
134046,,12502,14710,15462,15708,,,,,,,,,,,,,,,,,,
134047,,5604,7906,8022,8022,,,,,,,,,,,,,,,,,,
134048,,60,247,247,247,,,,,,,,,,,,,,,,,,
134049,,6638,8062,9008,9026,,,,,,,,,,,,,,,,,,
134050,,5059,9856,10033,10033,,,,,,,,,,,,,,,,,,
134051,,9366,9449,9449,9449,,,,,,,,,,,,,,,,,,
134053,,208,480,622,636,,,,,,,,,,,,,,,,,,
134054,,9765,10613,11429,11535,,,,,,,,,,,,,,,,,,
134055,,449,1291,1291,1291,,,,,,,,,,,,,,,,,,
134056,,9165,10211,10338,10377,,,,,,,,,,,,,,,,,,
134057,,10010,10148,10237,10336,,,,,,,,,,,,,,,,,,
134058,,17517,30485,39312,40901,,,,,,,,,,,,,,,,,,
134059,,21870,33077,39023,40651,,,,,,,,,,,,,,,,,,
134060,,147,2758,3001,3051,,,,,,,,,,,,,,,,,,
134061,,6147,9623,10113,10121,,,,,,,,,,,,,,,,,,
134062,,9,12,12,12,,,,,,,,,,,,,,,,,,
134063,,515,529,529,529,,,,,,,,,,,,,,,,,,
134064,,3,3,3,3,,,,,,,,,,,,,,,,,,
134065,,1549,2553,2627,2627,,,,,,,,,,,,,,,,,,
134066,,3168,3461,3461,3461,,,,,,,,,,,,,,,,,,
134067,,4395,4453,4453,4479,,,,,,,,,,,,,,,,,,
134068,,3128,7372,8135,8303,,,,,,,,,,,,,,,,,,
134069,,108,645,770,777,,,,,,,,,,,,,,,,,,
134070,,1932,2008,2018,2043,,,,,,,,,,,,,,,,,,
134071,,403,5430,5527,5527,,,,,,,,,,,,,,,,,,
134072,,18441,33676,36596,36804,,,,,,,,,,,,,,,,,,
134073,,2615,2887,2889,2889,,,,,,,,,,,,,,,,,,
134074,,10716,16932,17391,17987,,,,,,,,,,,,,,,,,,
134075,,6097,11536,11871,11871,,,,,,,,,,,,,,,,,,
134076,,4988,11449,13469,13469,,,,,,,,,,,,,,,,,,
134077,,3104,7488,8087,8087,,,,,,,,,,,,,,,,,,
134078,,9616,11168,11877,11877,,,,,,,,,,,,,,,,,,
134079,,4703,5755,6535,6556,,,,,,,,,,,,,,,,,,
134080,,14231,19720,21835,21955,,,,,,,,,,,,,,,,,,
134081,,7699,13916,14437,16522,,,,,,,,,,,,,,,,,,
134082,,15267,27694,27918,28331,,,,,,,,,,,,,,,,,,
134083,,6906,8726,8735,10915,,,,,,,,,,,,,,,,,,
134084,,7372,8934,9323,9323,,,,,,,,,,,,,,,,,,
134085,,1971,8079,9050,9576,,,,,,,,,,,,,,,,,,
134086,,38779,46445,50642,51071,,,,,,,,,,,,,,,,,,
134087,,9138,12302,12352,12389,,,,,,,,,,,,,,,,,,
134088,,18777,23704,24932,25203,,,,,,,,,,,,,,,,,,
134089,,1044,5166,5294,5810,,,,,,,,,,,,,,,,,,
134090,,6332,7009,7076,7076,,,,,,,,,,,,,,,,,,
134091,,2730,3996,4724,4724,,,,,,,,,,,,,,,,,,
134092,,4648,6024,6330,6539,,,,,,,,,,,,,,,,,,
134094,,33469,57054,64659,64690,,,,,,,,,,,,,,,,,,
134100,,956,3339,3789,4040,,,,,,,,,,,,,,,,,,
135004,,0,57,57,57,,,,,,,,,,,,,,,,,,
135005,,0,1075,1334,1334,,,,,,,,,,,,,,,,,,
135006,,0,4710,5341,5428,,,,,,,,,,,,,,,,,,
135007,,384,4196,5399,5405,,,,,,,,,,,,,,,,,,
135009,,0,0,0,1,,,,,,,,,,,,,,,,,,
135011,,0,0,0,1,,,,,,,,,,,,,,,,,,
135013,,0,145,145,145,,,,,,,,,,,,,,,,,,
135014,,90,105,808,831,,,,,,,,,,,,,,,,,,
135015,,0,63,63,63,,,,,,,,,,,,,,,,,,
135016,,0,19,19,19,,,,,,,,,,,,,,,,,,
135018,,0,9,16,16,,,,,,,,,,,,,,,,,,
135019,,0,50,50,50,,,,,,,,,,,,,,,,,,
135021,,504,743,825,825,,,,,,,,,,,,,,,,,,
135023,,0,0,6,6,,,,,,,,,,,,,,,,,,
135024,,0,417,980,980,,,,,,,,,,,,,,,,,,
135025,,10861,13284,13582,13582,,,,,,,,,,,,,,,,,,
135027,,0,10,16,16,,,,,,,,,,,,,,,,,,
135028,,0,0,26,26,,,,,,,,,,,,,,,,,,
135029,,0,0,44,46,,,,,,,,,,,,,,,,,,
135031,,0,0,22,83,,,,,,,,,,,,,,,,,,
135033,,0,0,0,4,,,,,,,,,,,,,,,,,,
135037,,5902,9447,10245,10723,,,,,,,,,,,,,,,,,,
135038,,28,28,28,28,,,,,,,,,,,,,,,,,,
135040,,799,799,799,799,,,,,,,,,,,,,,,,,,
135041,,2,1398,1533,1588,,,,,,,,,,,,,,,,,,
135042,,5672,9754,13286,13704,,,,,,,,,,,,,,,,,,
135043,,8399,8415,8448,8448,,,,,,,,,,,,,,,,,,
135045,,4123,4123,4123,4123,,,,,,,,,,,,,,,,,,
135046,,49,49,49,49,,,,,,,,,,,,,,,,,,
135047,,1080,1157,1168,1168,,,,,,,,,,,,,,,,,,
135049,,47,47,47,47,,,,,,,,,,,,,,,,,,
135051,,133,150,150,150,,,,,,,,,,,,,,,,,,
135053,,194,285,285,285,,,,,,,,,,,,,,,,,,
135055,,46,49,66,66,,,,,,,,,,,,,,,,,,
135056,,1396,2105,2445,2445,,,,,,,,,,,,,,,,,,
135057,,231,317,317,317,,,,,,,,,,,,,,,,,,
135059,,103,134,134,142,,,,,,,,,,,,,,,,,,
135060,,0,0,0,46,,,,,,,,,,,,,,,,,,
135062,,257,257,257,257,,,,,,,,,,,,,,,,,,
135063,,991,999,1120,1120,,,,,,,,,,,,,,,,,,
135064,,0,18,611,644,,,,,,,,,,,,,,,,,,
135065,,187,210,686,701,,,,,,,,,,,,,,,,,,
135066,,74,80,110,110,,,,,,,,,,,,,,,,,,
135068,,0,16,61,75,,,,,,,,,,,,,,,,,,
135069,,56,56,56,56,,,,,,,,,,,,,,,,,,
135070,,0,13,14,14,,,,,,,,,,,,,,,,,,
135071,,123,123,123,123,,,,,,,,,,,,,,,,,,
135072,,0,684,684,684,,,,,,,,,,,,,,,,,,
135076,,345,498,498,498,,,,,,,,,,,,,,,,,,
135077,,688,689,703,703,,,,,,,,,,,,,,,,,,
135079,,201,201,220,220,,,,,,,,,,,,,,,,,,
135080,,0,0,144,144,,,,,,,,,,,,,,,,,,
135081,,0,366,366,366,,,,,,,,,,,,,,,,,,
135082,,139,197,221,221,,,,,,,,,,,,,,,,,,
135085,,1171,1246,1393,1449,,,,,,,,,,,,,,,,,,
135086,,231,451,495,495,,,,,,,,,,,,,,,,,,
135087,,16,16,39,39,,,,,,,,,,,,,,,,,,
135088,,535,4603,4667,4667,,,,,,,,,,,,,,,,,,
136001,,0,31,31,31,,,,,,,,,,,,,,,,,,
136003,,0,2,2,2,,,,,,,,,,,,,,,,,,
136007,,0,8,40,40,,,,,,,,,,,,,,,,,,
136008,,9,9,9,9,,,,,,,,,,,,,,,,,,
136009,,0,9,9,9,,,,,,,,,,,,,,,,,,
136010,,0,43,43,43,,,,,,,,,,,,,,,,,,
136012,,0,0,10,10,,,,,,,,,,,,,,,,,,
136015,,0,6,6,6,,,,,,,,,,,,,,,,,,
136017,,0,0,4,4,,,,,,,,,,,,,,,,,,
136018,,0,0,15,15,,,,,,,,,,,,,,,,,,
136020,,0,12,12,12,,,,,,,,,,,,,,,,,,
136021,,0,0,13,13,,,,,,,,,,,,,,,,,,
136022,,11,11,11,11,,,,,,,,,,,,,,,,,,
136024,,0,1,1,1,,,,,,,,,,,,,,,,,,
136026,,0,0,2,2,,,,,,,,,,,,,,,,,,
136027,,0,0,4,23,,,,,,,,,,,,,,,,,,
136029,,0,48,86,86,,,,,,,,,,,,,,,,,,
136030,,0,19,105,105,,,,,,,,,,,,,,,,,,
136032,,0,49,205,205,,,,,,,,,,,,,,,,,,
136035,,0,170,306,323,,,,,,,,,,,,,,,,,,
136037,,0,0,3,3,,,,,,,,,,,,,,,,,,
136038,,13,65,76,76,,,,,,,,,,,,,,,,,,
136040,,0,20,32,32,,,,,,,,,,,,,,,,,,
136041,,18,18,18,18,,,,,,,,,,,,,,,,,,
136042,,39,70,87,87,,,,,,,,,,,,,,,,,,
136044,,21,21,21,21,,,,,,,,,,,,,,,,,,
136045,,15,22,22,22,,,,,,,,,,,,,,,,,,
136046,,125,125,125,125,,,,,,,,,,,,,,,,,,
136050,,227,850,883,883,,,,,,,,,,,,,,,,,,
136051,,30,75,75,75,,,,,,,,,,,,,,,,,,
136052,,102,118,118,118,,,,,,,,,,,,,,,,,,
136053,,273,798,1290,1321,,,,,,,,,,,,,,,,,,
136054,,56,150,155,155,,,,,,,,,,,,,,,,,,
136055,,79,96,303,303,,,,,,,,,,,,,,,,,,
136056,,0,141,169,169,,,,,,,,,,,,,,,,,,
136057,,251,1374,1523,1523,,,,,,,,,,,,,,,,,,
136059,,0,88,253,253,,,,,,,,,,,,,,,,,,
136060,,6,35,58,58,,,,,,,,,,,,,,,,,,
136061,,142,1279,1769,1780,,,,,,,,,,,,,,,,,,
136062,,0,82,82,82,,,,,,,,,,,,,,,,,,
136063,,750,2113,3097,3188,,,,,,,,,,,,,,,,,,
136064,,21,213,421,421,,,,,,,,,,,,,,,,,,
136065,,6938,9456,10413,10457,,,,,,,,,,,,,,,,,,
136066,,219,1919,2701,2718,,,,,,,,,,,,,,,,,,
136067,,242,1008,1730,1765,,,,,,,,,,,,,,,,,,
136068,,271,567,1196,1209,,,,,,,,,,,,,,,,,,
136069,,6994,14266,20035,20412,,,,,,,,,,,,,,,,,,
136070,,208,665,1340,1377,,,,,,,,,,,,,,,,,,
136071,,5409,8788,9639,9688,,,,,,,,,,,,,,,,,,
136072,,12312,21034,26955,27498,,,,,,,,,,,,,,,,,,
136073,,5113,7047,8043,8097,,,,,,,,,,,,,,,,,,
136074,,1610,5102,7481,7544,,,,,,,,,,,,,,,,,,
136075,,9212,10559,10879,10884,,,,,,,,,,,,,,,,,,
136076,,3997,6041,6510,6518,,,,,,,,,,,,,,,,,,
136077,,4641,5065,5869,5869,,,,,,,,,,,,,,,,,,
136078,,5671,8025,8424,8424,,,,,,,,,,,,,,,,,,
136079,,5694,7637,8346,8379,,,,,,,,,,,,,,,,,,
136080,,4685,6830,7347,7358,,,,,,,,,,,,,,,,,,
136081,,40,252,393,393,,,,,,,,,,,,,,,,,,
136082,,2160,2407,2422,2422,,,,,,,,,,,,,,,,,,
136083,,11217,14936,16553,16562,,,,,,,,,,,,,,,,,,
136084,,9425,10618,11783,11783,,,,,,,,,,,,,,,,,,
136085,,3857,4128,4133,4133,,,,,,,,,,,,,,,,,,
136086,,211,1967,5959,5979,,,,,,,,,,,,,,,,,,
136087,,2407,3789,4007,4050,,,,,,,,,,,,,,,,,,
136088,,5905,9400,11267,11308,,,,,,,,,,,,,,,,,,
136089,,3043,4168,4435,4435,,,,,,,,,,,,,,,,,,
136090,,903,7660,11944,12166,,,,,,,,,,,,,,,,,,
136091,,905,4789,9129,9184,,,,,,,,,,,,,,,,,,
136092,,115,3579,5340,5340,,,,,,,,,,,,,,,,,,
136093,,1384,4607,5447,5577,,,,,,,,,,,,,,,,,,
136094,,3280,6460,8612,8638,,,,,,,,,,,,,,,,,,
136095,,1610,3626,4199,4199,,,,,,,,,,,,,,,,,,
136096,,228,4434,7639,7659,,,,,,,,,,,,,,,,,,
136097,,12451,15273,15901,15901,,,,,,,,,,,,,,,,,,
136098,,1707,3139,3386,3386,,,,,,,,,,,,,,,,,,
136099,,928,2915,3740,3741,,,,,,,,,,,,,,,,,,
136100,,1126,5216,7245,7263,,,,,,,,,,,,,,,,,,
136101,,2097,9222,13314,13389,,,,,,,,,,,,,,,,,,
136102,,189,597,921,985,,,,,,,,,,,,,,,,,,
136103,,16,618,1270,1270,,,,,,,,,,,,,,,,,,
136104,,9,986,1765,1770,,,,,,,,,,,,,,,,,,
136105,,5378,11572,14640,14693,,,,,,,,,,,,,,,,,,
136106,,15,2992,5392,5428,,,,,,,,,,,,,,,,,,
136107,,0,15,34,34,,,,,,,,,,,,,,,,,,
136108,,498,611,975,1015,,,,,,,,,,,,,,,,,,
136109,,140,1834,4312,4328,,,,,,,,,,,,,,,,,,
136110,,0,58,670,670,,,,,,,,,,,,,,,,,,
136111,,675,1368,2408,2443,,,,,,,,,,,,,,,,,,
136112,,20,20,36,44,,,,,,,,,,,,,,,,,,
136113,,0,0,10,10,,,,,,,,,,,,,,,,,,
136114,,17,44,58,141,,,,,,,,,,,,,,,,,,
136115,,0,0,0,18,,,,,,,,,,,,,,,,,,
136116,,0,0,0,0,,,,,,,,,,,,,,,,,,
136119,,21,52,53,53,,,,,,,,,,,,,,,,,,
136123,,16,52,61,61,,,,,,,,,,,,,,,,,,
136126,,6,12,12,12,,,,,,,,,,,,,,,,,,
136127,,16,32,32,32,,,,,,,,,,,,,,,,,,
136138,,0,0,11,11,,,,,,,,,,,,,,,,,,
136142,,72,99,99,99,,,,,,,,,,,,,,,,,,
136143,,0,0,2,2,,,,,,,,,,,,,,,,,,
136145,,12,12,12,12,,,,,,,,,,,,,,,,,,
136147,,544,558,558,558,,,,,,,,,,,,,,,,,,
136148,,2524,3676,3806,3869,,,,,,,,,,,,,,,,,,
136153,,12,12,12,12,,,,,,,,,,,,,,,,,,
136156,,0,0,0,36,,,,,,,,,,,,,,,,,,
137001,,0,29,262,262,,,,,,,,,,,,,,,,,,
137007,,0,44,89,89,,,,,,,,,,,,,,,,,,
137009,,0,67,67,67,,,,,,,,,,,,,,,,,,
137010,,0,666,751,764,,,,,,,,,,,,,,,,,,
137013,,0,182,544,613,,,,,,,,,,,,,,,,,,
137020,,0,1328,3024,3179,,,,,,,,,,,,,,,,,,
137021,,8,27,161,162,,,,,,,,,,,,,,,,,,
137022,,0,0,8,8,,,,,,,,,,,,,,,,,,
137024,,170,1630,3267,3491,,,,,,,,,,,,,,,,,,
137026,,204,987,2476,2635,,,,,,,,,,,,,,,,,,
137027,,29,29,29,29,,,,,,,,,,,,,,,,,,
137028,,144,290,398,412,,,,,,,,,,,,,,,,,,
137029,,3989,6239,8196,8492,,,,,,,,,,,,,,,,,,
137030,,1015,2027,2634,2762,,,,,,,,,,,,,,,,,,
137032,,29,297,451,476,,,,,,,,,,,,,,,,,,
137033,,141,742,1940,2253,,,,,,,,,,,,,,,,,,
137034,,0,563,674,685,,,,,,,,,,,,,,,,,,
137035,,1360,1521,1679,1687,,,,,,,,,,,,,,,,,,
137036,,23,31,32,32,,,,,,,,,,,,,,,,,,
137037,,2,2,2,2,,,,,,,,,,,,,,,,,,
137038,,0,133,133,133,,,,,,,,,,,,,,,,,,
137039,,0,0,0,18,,,,,,,,,,,,,,,,,,
137040,,0,0,1,1,,,,,,,,,,,,,,,,,,
137041,,7,7,16,16,,,,,,,,,,,,,,,,,,
137042,,479,481,481,481,,,,,,,,,,,,,,,,,,
137043,,59,91,99,99,,,,,,,,,,,,,,,,,,
137044,,463,469,469,469,,,,,,,,,,,,,,,,,,
137045,,15,23,23,23,,,,,,,,,,,,,,,,,,
137046,,2981,3005,3005,3005,,,,,,,,,,,,,,,,,,
137047,,91,104,104,104,,,,,,,,,,,,,,,,,,
137049,,6,17,23,23,,,,,,,,,,,,,,,,,,
137050,,19,19,19,19,,,,,,,,,,,,,,,,,,
137051,,10,19,28,28,,,,,,,,,,,,,,,,,,
137052,,100,154,154,154,,,,,,,,,,,,,,,,,,
137053,,9,9,9,9,,,,,,,,,,,,,,,,,,
137054,,0,3,3,3,,,,,,,,,,,,,,,,,,
137055,,0,0,22,22,,,,,,,,,,,,,,,,,,
137057,,35,120,138,138,,,,,,,,,,,,,,,,,,
137058,,86,185,420,420,,,,,,,,,,,,,,,,,,
137059,,15,31,81,81,,,,,,,,,,,,,,,,,,
137060,,0,54,124,124,,,,,,,,,,,,,,,,,,
137061,,104,133,178,178,,,,,,,,,,,,,,,,,,
137063,,0,494,851,851,,,,,,,,,,,,,,,,,,
137066,,0,42,548,548,,,,,,,,,,,,,,,,,,
137068,,0,47,111,111,,,,,,,,,,,,,,,,,,
137070,,0,6,6,6,,,,,,,,,,,,,,,,,,
137071,,0,0,2,2,,,,,,,,,,,,,,,,,,
137072,,39,60,145,145,,,,,,,,,,,,,,,,,,
137077,,0,43,43,43,,,,,,,,,,,,,,,,,,
137078,,128,767,1049,1049,,,,,,,,,,,,,,,,,,
137079,,0,103,103,103,,,,,,,,,,,,,,,,,,
137080,,0,84,84,84,,,,,,,,,,,,,,,,,,
137081,,0,18,53,53,,,,,,,,,,,,,,,,,,
137082,,0,93,93,93,,,,,,,,,,,,,,,,,,
137085,,0,6,6,6,,,,,,,,,,,,,,,,,,
137086,,11,17,17,17,,,,,,,,,,,,,,,,,,
137087,,11,14,30,30,,,,,,,,,,,,,,,,,,
137089,,1,14,14,14,,,,,,,,,,,,,,,,,,
137091,,77,1530,1754,1754,,,,,,,,,,,,,,,,,,
137092,,0,1804,2049,2169,,,,,,,,,,,,,,,,,,
137093,,38,38,38,38,,,,,,,,,,,,,,,,,,
137094,,44,163,277,277,,,,,,,,,,,,,,,,,,
137095,,0,93,93,93,,,,,,,,,,,,,,,,,,
137096,,20,37,121,121,,,,,,,,,,,,,,,,,,
137098,,0,92,110,110,,,,,,,,,,,,,,,,,,
137099,,2,2,2,2,,,,,,,,,,,,,,,,,,
137101,,5,38,122,149,,,,,,,,,,,,,,,,,,
137103,,0,19,74,82,,,,,,,,,,,,,,,,,,
138002,,28,49,222,222,,,,,,,,,,,,,,,,,,
138003,,335,451,1042,1254,,,,,,,,,,,,,,,,,,
138004,,74,74,91,91,,,,,,,,,,,,,,,,,,
138005,,12,13,333,333,,,,,,,,,,,,,,,,,,
138006,,212,212,305,307,,,,,,,,,,,,,,,,,,
138007,,0,410,512,512,,,,,,,,,,,,,,,,,,
138008,,0,0,36,36,,,,,,,,,,,,,,,,,,
138009,,29,84,568,568,,,,,,,,,,,,,,,,,,
138010,,0,60,612,682,,,,,,,,,,,,,,,,,,
138011,,54,445,878,909,,,,,,,,,,,,,,,,,,
138012,,0,194,717,840,,,,,,,,,,,,,,,,,,
138013,,0,480,704,814,,,,,,,,,,,,,,,,,,
138014,,0,93,170,170,,,,,,,,,,,,,,,,,,
138015,,0,255,326,326,,,,,,,,,,,,,,,,,,
138016,,0,2357,3153,3349,,,,,,,,,,,,,,,,,,
138017,,0,229,313,313,,,,,,,,,,,,,,,,,,
138018,,0,1443,2400,2476,,,,,,,,,,,,,,,,,,
138019,,0,228,303,303,,,,,,,,,,,,,,,,,,
138020,,0,452,716,771,,,,,,,,,,,,,,,,,,
138021,,0,4232,4834,4857,,,,,,,,,,,,,,,,,,
138022,,5,2958,3770,3783,,,,,,,,,,,,,,,,,,
138023,,0,2219,2230,2230,,,,,,,,,,,,,,,,,,
138024,,0,52,52,52,,,,,,,,,,,,,,,,,,
138025,,1122,3479,4169,4250,,,,,,,,,,,,,,,,,,
138026,,63,950,1075,1088,,,,,,,,,,,,,,,,,,
138027,,218,617,697,701,,,,,,,,,,,,,,,,,,
138028,,176,1415,1999,2284,,,,,,,,,,,,,,,,,,
138029,,3160,5552,6523,6636,,,,,,,,,,,,,,,,,,
138030,,1202,2393,2547,2563,,,,,,,,,,,,,,,,,,
138031,,3046,4304,4455,4510,,,,,,,,,,,,,,,,,,
138032,,234,340,370,370,,,,,,,,,,,,,,,,,,
138033,,4132,8418,9987,10508,,,,,,,,,,,,,,,,,,
138034,,7381,10678,11355,11533,,,,,,,,,,,,,,,,,,
138035,,2972,4990,5963,6071,,,,,,,,,,,,,,,,,,
138036,,5904,8313,8494,8531,,,,,,,,,,,,,,,,,,
138037,,22394,24032,24197,24212,,,,,,,,,,,,,,,,,,
138038,,6138,10448,10502,10618,,,,,,,,,,,,,,,,,,
138039,,15518,19689,21146,21238,,,,,,,,,,,,,,,,,,
138040,,9851,13372,14074,14223,,,,,,,,,,,,,,,,,,
138041,,54,71,94,94,,,,,,,,,,,,,,,,,,
138042,,284,1060,1206,1209,,,,,,,,,,,,,,,,,,
138043,,494,509,605,612,,,,,,,,,,,,,,,,,,
138044,,4110,6160,6583,6661,,,,,,,,,,,,,,,,,,
138045,,2762,7339,8486,9155,,,,,,,,,,,,,,,,,,
138046,,32952,38364,39515,39515,,,,,,,,,,,,,,,,,,
138047,,3049,4696,5216,5540,,,,,,,,,,,,,,,,,,
138048,,8843,16823,18004,18194,,,,,,,,,,,,,,,,,,
138049,,20,20009,21584,22556,,,,,,,,,,,,,,,,,,
138050,,0,3417,3673,3949,,,,,,,,,,,,,,,,,,
138051,,14051,20539,24380,27323,,,,,,,,,,,,,,,,,,
138052,,0,699,824,999,,,,,,,,,,,,,,,,,,
138053,,4643,6535,6722,6726,,,,,,,,,,,,,,,,,,
138054,,9859,15575,16277,16302,,,,,,,,,,,,,,,,,,
138055,,4336,9106,11169,12897,,,,,,,,,,,,,,,,,,
138056,,147,179,187,317,,,,,,,,,,,,,,,,,,
138057,,705,9062,9628,9692,,,,,,,,,,,,,,,,,,
138058,,60,748,893,918,,,,,,,,,,,,,,,,,,
138059,,1478,10666,12102,12179,,,,,,,,,,,,,,,,,,
138060,,7,419,472,493,,,,,,,,,,,,,,,,,,
138061,,3295,5396,5845,5872,,,,,,,,,,,,,,,,,,
138062,,451,4707,5912,6396,,,,,,,,,,,,,,,,,,
138063,,0,6031,7513,7713,,,,,,,,,,,,,,,,,,
138064,,2632,6663,10229,10783,,,,,,,,,,,,,,,,,,
138065,,611,3804,3988,4097,,,,,,,,,,,,,,,,,,
138066,,0,128,335,358,,,,,,,,,,,,,,,,,,
138067,,0,6554,7642,7782,,,,,,,,,,,,,,,,,,
138068,,0,2265,2560,2620,,,,,,,,,,,,,,,,,,
138069,,0,90,446,568,,,,,,,,,,,,,,,,,,
201005,,778,883,913,920,,,,,,,,,,,,,,,,,,
201007,,941,1183,1282,1282,,,,,,,,,,,,,,,,,,
201008,,258,262,262,262,,,,,,,,,,,,,,,,,,
201009,,354,480,566,566,,,,,,,,,,,,,,,,,,
201010,,2,53,178,190,,,,,,,,,,,,,,,,,,
201011,,163,163,163,163,,,,,,,,,,,,,,,,,,
201012,,258,285,408,444,,,,,,,,,,,,,,,,,,
202001,,2038,2184,2353,2383,,,,,,,,,,,,,,,,,,
202002,,714,811,848,858,,,,,,,,,,,,,,,,,,
202003,,54,54,75,75,,,,,,,,,,,,,,,,,,
202004,,11,11,17,17,,,,,,,,,,,,,,,,,,
202008,,0,0,2,2,,,,,,,,,,,,,,,,,,
202009,,11,11,11,11,,,,,,,,,,,,,,,,,,
203001,,10564,10717,10723,10723,,,,,,,,,,,,,,,,,,
203002,,10234,10423,10495,10501,,,,,,,,,,,,,,,,,,
203003,,1437,1481,1481,1481,,,,,,,,,,,,,,,,,,
203004,,7923,8066,8066,8066,,,,,,,,,,,,,,,,,,
203005,,1143,1203,1204,1204,,,,,,,,,,,,,,,,,,
203006,,13157,13720,13836,13868,,,,,,,,,,,,,,,,,,
203007,,54541,55610,55652,55683,,,,,,,,,,,,,,,,,,
203008,,19943,20323,20333,20333,,,,,,,,,,,,,,,,,,
203009,,39017,39867,40044,40072,,,,,,,,,,,,,,,,,,
203010,,16943,17289,17357,17357,,,,,,,,,,,,,,,,,,
203011,,9814,10055,10129,10129,,,,,,,,,,,,,,,,,,
203012,,31586,32036,32220,32241,,,,,,,,,,,,,,,,,,
203013,,16113,17890,18028,18028,,,,,,,,,,,,,,,,,,
204001,,5,5,5,20,,,,,,,,,,,,,,,,,,
204002,,330,340,340,340,,,,,,,,,,,,,,,,,,
204004,,10,10,15,15,,,,,,,,,,,,,,,,,,
204005,,223,273,287,307,,,,,,,,,,,,,,,,,,
204006,,38,38,38,38,,,,,,,,,,,,,,,,,,
204007,,17,17,17,32,,,,,,,,,,,,,,,,,,
